id,date,month,category,region,channel,quantity,amount
82182,2025-10-18,oct,transport,east,online,4,73.44
82183,2025-10-01,oct,coffee,north,online,5,8.28
82184,2025-10-03,oct,transport,north,in_store,1,52.97
82185,2025-10-25,oct,transport,east,in_store,5,76.68
82186,2025-10-31,oct,groceries,north,online,5,100.63
82187,2025-10-11,oct,groceries,south,in_store,5,101.54
82188,2025-10-27,oct,electronics,east,in_store,1,1722.05
82189,2025-10-19,oct,groceries,north,online,3,113.08
82190,2025-10-28,oct,electronics,south,in_store,1,408.55
82191,2025-10-24,oct,dining,north,in_store,1,55.75
82192,2025-10-29,oct,groceries,south,in_store,5,153.47
82193,2025-10-31,oct,transport,south,online,2,16.97
82194,2025-10-04,oct,groceries,west,online,2,129.23
82195,2025-10-24,oct,transport,east,online,5,79.48
82196,2025-10-19,oct,groceries,west,online,5,124.24
82197,2025-10-20,oct,rent,south,in_store,1,2381.09
82198,2025-10-13,oct,dining,east,in_store,1,20.00
82199,2025-10-26,oct,coffee,north,in_store,1,6.58
82200,2025-10-21,oct,transport,north,online,1,41.74
82201,2025-10-28,oct,electronics,west,online,4,48.13
82202,2025-10-21,oct,utilities,east,online,2,412.70
82203,2025-10-06,oct,rent,west,online,2,1702.02
82204,2025-10-06,oct,coffee,east,online,1,13.89
82205,2025-10-22,oct,groceries,south,in_store,1,100.56
82206,2025-10-12,oct,utilities,south,in_store,4,72.66
82207,2025-10-16,oct,utilities,west,in_store,5,216.72
82208,2025-10-29,oct,transport,east,online,2,45.90
82209,2025-10-16,oct,dining,north,online,1,121.78
82210,2025-10-01,oct,groceries,east,in_store,4,28.53
82211,2025-10-05,oct,groceries,west,online,5,82.76
82212,2025-10-06,oct,groceries,north,online,3,96.48
82213,2025-10-20,oct,transport,east,online,4,54.00
82214,2025-10-31,oct,groceries,west,online,3,21.40
82215,2025-10-30,oct,groceries,south,online,3,67.81
82216,2025-10-25,oct,coffee,south,online,1,5.85
82217,2025-10-20,oct,coffee,south,online,5,7.24
82218,2025-10-21,oct,groceries,north,online,2,175.63
82219,2025-10-14,oct,transport,south,online,5,38.70
82220,2025-10-16,oct,electronics,west,in_store,5,72.24
82221,2025-10-22,oct,coffee,east,online,5,12.15
82222,2025-10-29,oct,groceries,north,online,2,100.80
82223,2025-10-06,oct,utilities,north,in_store,4,345.90
82224,2025-10-06,oct,coffee,south,in_store,1,10.05
82225,2025-10-05,oct,groceries,east,online,1,87.79
82226,2025-10-12,oct,groceries,south,in_store,4,13.85
82227,2025-10-18,oct,groceries,south,in_store,5,195.75
82228,2025-10-19,oct,groceries,west,in_store,5,87.93
82229,2025-10-21,oct,groceries,south,in_store,4,131.32
82230,2025-10-27,oct,transport,west,in_store,1,86.85
82231,2025-10-09,oct,groceries,west,online,2,57.79
82232,2025-10-08,oct,groceries,north,in_store,4,184.16
82233,2025-10-10,oct,dining,north,in_store,5,115.99
82234,2025-10-24,oct,groceries,north,online,2,108.74
82235,2025-10-11,oct,coffee,south,online,4,5.97
82236,2025-10-27,oct,coffee,north,online,5,12.41
82237,2025-10-10,oct,utilities,south,in_store,3,90.93
82238,2025-10-23,oct,groceries,south,in_store,3,101.50
82239,2025-10-07,oct,transport,west,in_store,1,38.09
82240,2025-10-14,oct,transport,north,in_store,3,39.00
82241,2025-10-21,oct,utilities,west,in_store,4,322.56
82242,2025-10-09,oct,groceries,north,in_store,1,24.38
82243,2025-10-31,oct,utilities,east,online,5,133.19
82244,2025-10-16,oct,electronics,north,in_store,4,1865.20
82245,2025-10-28,oct,dining,north,online,1,147.84
82246,2025-10-18,oct,groceries,north,in_store,2,65.77
82247,2025-10-22,oct,electronics,west,online,5,815.51
82248,2025-10-24,oct,coffee,east,in_store,1,4.97
82249,2025-10-19,oct,dining,east,in_store,5,162.92
82250,2025-10-14,oct,transport,east,online,5,73.09
82251,2025-10-13,oct,transport,east,in_store,1,28.19
82252,2025-10-20,oct,coffee,south,online,1,3.86
82253,2025-10-07,oct,transport,north,online,5,6.48
82254,2025-10-08,oct,dining,north,in_store,5,126.04
82255,2025-10-27,oct,groceries,north,in_store,4,87.61
82256,2025-10-30,oct,coffee,east,in_store,2,12.83
82257,2025-10-13,oct,utilities,west,in_store,2,231.43
82258,2025-10-26,oct,coffee,east,in_store,4,3.10
82259,2025-10-14,oct,utilities,south,online,2,270.83
82260,2025-10-20,oct,transport,north,online,2,30.95
82261,2025-10-07,oct,transport,south,online,5,80.87
82262,2025-10-06,oct,coffee,south,online,1,10.94
82263,2025-10-04,oct,groceries,south,online,3,145.57
82264,2025-10-19,oct,utilities,west,in_store,5,407.87
82265,2025-10-09,oct,groceries,north,in_store,5,180.12
82266,2025-10-08,oct,groceries,north,in_store,3,79.25
82267,2025-10-24,oct,groceries,north,in_store,1,42.35
82268,2025-10-15,oct,dining,west,online,1,173.88
82269,2025-10-24,oct,dining,north,online,1,96.64
82270,2025-10-18,oct,coffee,south,online,5,11.18
82271,2025-10-22,oct,electronics,north,in_store,1,1611.00
82272,2025-10-23,oct,dining,north,online,5,53.60
82273,2025-10-08,oct,utilities,east,online,1,384.90
82274,2025-10-30,oct,coffee,north,online,4,3.06
82275,2025-10-13,oct,electronics,south,online,3,2236.07
82276,2025-10-15,oct,groceries,east,online,3,31.92
82277,2025-10-04,oct,dining,west,online,1,179.72
82278,2025-10-16,oct,groceries,north,online,5,15.28
82279,2025-10-01,oct,coffee,south,online,5,9.38
82280,2025-10-18,oct,travel,south,in_store,3,1349.36
82281,2025-10-27,oct,utilities,west,in_store,3,341.31
82282,2025-10-26,oct,dining,east,in_store,2,20.15
82283,2025-10-04,oct,coffee,west,online,3,12.35
82284,2025-10-14,oct,coffee,south,online,3,10.57
82285,2025-10-22,oct,groceries,east,online,2,58.48
82286,2025-10-30,oct,groceries,west,online,5,23.88
82287,2025-10-01,oct,transport,east,in_store,1,53.82
82288,2025-10-17,oct,groceries,north,in_store,2,27.41
82289,2025-10-07,oct,utilities,east,in_store,2,151.79
82290,2025-10-21,oct,coffee,south,online,4,5.36
82291,2025-10-12,oct,groceries,north,in_store,4,26.82
82292,2025-10-06,oct,groceries,east,in_store,4,209.14
82293,2025-10-04,oct,groceries,north,online,1,143.18
82294,2025-10-27,oct,groceries,east,in_store,5,116.90
82295,2025-10-25,oct,travel,west,online,4,2650.19
82296,2025-10-09,oct,groceries,east,online,5,56.48
82297,2025-10-24,oct,electronics,south,in_store,3,1932.89
82298,2025-10-11,oct,coffee,north,online,5,13.21
82299,2025-10-25,oct,transport,east,online,4,37.35
82300,2025-10-21,oct,coffee,east,online,3,5.37
82301,2025-10-13,oct,electronics,south,in_store,4,908.33
82302,2025-10-16,oct,dining,north,online,2,49.95
82303,2025-10-07,oct,dining,north,in_store,4,35.28
82304,2025-10-10,oct,transport,north,in_store,1,88.43
82305,2025-10-03,oct,coffee,south,in_store,4,4.15
82306,2025-10-07,oct,groceries,west,in_store,3,173.67
82307,2025-10-05,oct,groceries,north,in_store,4,162.78
82308,2025-10-26,oct,dining,west,in_store,5,40.93
82309,2025-10-01,oct,groceries,north,in_store,5,137.84
82310,2025-10-24,oct,groceries,north,in_store,2,144.39
82311,2025-10-21,oct,transport,east,online,3,51.88
82312,2025-10-23,oct,coffee,west,online,5,7.59
82313,2025-10-25,oct,transport,south,online,2,51.32
82314,2025-10-18,oct,groceries,north,in_store,5,52.29
82315,2025-10-07,oct,electronics,west,in_store,3,387.21
82316,2025-10-14,oct,groceries,north,in_store,2,216.30
82317,2025-10-04,oct,groceries,west,in_store,2,174.20
82318,2025-10-10,oct,coffee,east,in_store,4,10.58
82319,2025-10-18,oct,groceries,east,in_store,3,64.10
82320,2025-10-13,oct,transport,west,in_store,5,35.07
82321,2025-10-02,oct,groceries,east,online,4,152.41
82322,2025-10-15,oct,coffee,south,in_store,4,10.91
82323,2025-10-16,oct,transport,north,online,4,80.71
82324,2025-10-16,oct,dining,north,in_store,4,61.70
82325,2025-10-19,oct,coffee,north,online,1,7.13
82326,2025-10-28,oct,groceries,south,online,1,180.78
82327,2025-10-06,oct,transport,north,online,2,61.59
82328,2025-10-16,oct,transport,west,online,5,18.17
82329,2025-10-09,oct,transport,west,in_store,5,91.79
82330,2025-10-24,oct,groceries,north,online,3,116.38
82331,2025-10-21,oct,utilities,west,in_store,2,341.55
82332,2025-10-05,oct,groceries,south,in_store,3,51.63
82333,2025-10-01,oct,groceries,south,in_store,1,15.11
82334,2025-10-08,oct,groceries,west,online,4,218.99
82335,2025-10-08,oct,groceries,north,in_store,4,56.06
82336,2025-10-22,oct,utilities,north,online,5,293.46
82337,2025-10-24,oct,transport,west,online,5,43.97
82338,2025-10-22,oct,groceries,east,online,3,74.67
82339,2025-10-20,oct,utilities,east,in_store,5,257.21
82340,2025-10-02,oct,coffee,south,online,1,12.41
82341,2025-10-06,oct,coffee,east,online,5,7.76
82342,2025-10-24,oct,transport,north,online,1,56.20
82343,2025-10-28,oct,transport,south,in_store,2,86.99
82344,2025-10-26,oct,coffee,south,online,4,3.85
82345,2025-10-11,oct,transport,east,in_store,5,29.44
82346,2025-10-26,oct,coffee,west,online,1,13.69
82347,2025-10-11,oct,groceries,north,online,3,196.19
82348,2025-10-30,oct,dining,east,online,3,162.95
82349,2025-10-12,oct,rent,east,online,1,2145.50
82350,2025-10-25,oct,coffee,south,in_store,5,8.59
82351,2025-10-24,oct,coffee,west,in_store,3,10.70
82352,2025-10-04,oct,transport,east,in_store,5,23.92
82353,2025-10-09,oct,groceries,south,in_store,4,93.20
82354,2025-10-11,oct,groceries,west,online,5,39.43
82355,2025-10-04,oct,coffee,west,online,1,7.09
82356,2025-10-07,oct,groceries,west,online,3,45.31
82357,2025-10-02,oct,utilities,south,online,1,310.66
82358,2025-10-01,oct,dining,east,in_store,5,112.15
82359,2025-10-23,oct,utilities,west,online,4,300.02
82360,2025-10-11,oct,groceries,north,online,4,187.36
82361,2025-10-15,oct,groceries,south,online,2,205.54
82362,2025-10-26,oct,electronics,north,in_store,5,606.20
82363,2025-10-04,oct,groceries,south,in_store,2,71.63
82364,2025-10-11,oct,electronics,west,in_store,3,1364.86
82365,2025-10-15,oct,dining,south,in_store,3,166.28
82366,2025-10-06,oct,groceries,south,in_store,1,212.45
82367,2025-10-13,oct,coffee,east,online,3,5.75
82368,2025-10-13,oct,dining,east,in_store,4,32.96
82369,2025-10-19,oct,coffee,east,in_store,5,13.63
82370,2025-10-14,oct,dining,west,online,1,127.95
82371,2025-10-01,oct,dining,east,online,5,35.07
82372,2025-10-08,oct,groceries,south,in_store,3,27.40
82373,2025-10-28,oct,dining,south,in_store,4,85.80
82374,2025-10-20,oct,groceries,east,in_store,2,108.15
82375,2025-10-29,oct,transport,north,online,1,68.02
82376,2025-10-16,oct,dining,west,in_store,1,166.36
82377,2025-10-26,oct,utilities,west,in_store,1,139.30
82378,2025-10-18,oct,groceries,north,in_store,5,183.83
82379,2025-10-31,oct,groceries,west,online,1,101.00
82380,2025-10-05,oct,coffee,west,in_store,3,9.86
82381,2025-10-29,oct,rent,north,online,1,1257.46
82382,2025-10-07,oct,transport,west,in_store,3,91.68
82383,2025-10-09,oct,coffee,north,online,1,5.69
82384,2025-10-31,oct,groceries,south,in_store,4,37.40
82385,2025-10-27,oct,dining,east,in_store,2,168.20
82386,2025-10-11,oct,groceries,south,in_store,2,125.39
82387,2025-10-02,oct,groceries,north,online,2,93.91
82388,2025-10-12,oct,coffee,north,online,1,6.70
82389,2025-10-18,oct,electronics,north,in_store,4,1201.98
82390,2025-10-24,oct,groceries,east,online,4,168.13
82391,2025-10-17,oct,electronics,south,online,1,1436.48
82392,2025-10-15,oct,utilities,north,in_store,2,280.93
82393,2025-10-03,oct,groceries,north,online,2,209.45
82394,2025-10-22,oct,coffee,north,in_store,1,6.73
82395,2025-10-06,oct,transport,north,in_store,4,45.78
82396,2025-10-05,oct,groceries,south,online,3,59.05
82397,2025-10-14,oct,dining,south,online,1,20.31
82398,2025-10-10,oct,groceries,north,online,2,31.30
82399,2025-10-15,oct,transport,south,online,3,26.29
82400,2025-10-27,oct,utilities,east,in_store,4,188.80
82401,2025-10-02,oct,coffee,east,online,3,6.36
82402,2025-10-11,oct,groceries,north,online,1,43.91
82403,2025-10-12,oct,transport,south,in_store,2,83.26
82404,2025-10-25,oct,rent,north,online,1,1341.59
82405,2025-10-16,oct,groceries,east,online,5,192.63
82406,2025-10-21,oct,groceries,east,in_store,1,15.30
82407,2025-10-26,oct,transport,north,in_store,3,52.64
82408,2025-10-04,oct,groceries,south,online,4,175.24
82409,2025-10-21,oct,groceries,east,online,3,154.05
82410,2025-10-19,oct,utilities,south,online,1,279.77
82411,2025-10-21,oct,transport,west,in_store,3,78.15
82412,2025-10-03,oct,groceries,north,in_store,1,111.26
82413,2025-10-30,oct,coffee,west,in_store,2,11.53
82414,2025-10-04,oct,travel,south,in_store,3,3077.31
82415,2025-10-31,oct,coffee,east,online,5,9.86
82416,2025-10-29,oct,dining,north,online,2,162.62
82417,2025-10-22,oct,groceries,east,in_store,4,197.01
82418,2025-10-02,oct,coffee,south,online,1,9.37
82419,2025-10-05,oct,dining,south,in_store,3,87.32
82420,2025-10-18,oct,groceries,west,in_store,5,103.72
82421,2025-10-13,oct,groceries,north,online,5,68.66
82422,2025-10-19,oct,groceries,west,in_store,4,107.46
82423,2025-10-21,oct,dining,east,in_store,4,101.08
82424,2025-10-01,oct,travel,west,online,5,1501.43
82425,2025-10-27,oct,travel,east,online,1,2713.96
82426,2025-10-21,oct,coffee,north,online,1,8.34
82427,2025-10-18,oct,coffee,south,online,4,13.35
82428,2025-10-23,oct,utilities,west,online,5,411.85
82429,2025-10-15,oct,coffee,east,in_store,5,11.45
82430,2025-10-03,oct,groceries,north,in_store,1,154.81
82431,2025-10-08,oct,groceries,west,in_store,3,199.14
82432,2025-10-06,oct,groceries,north,online,5,129.06
82433,2025-10-28,oct,groceries,west,in_store,5,160.86
82434,2025-10-28,oct,rent,east,in_store,1,2566.37
82435,2025-10-25,oct,coffee,south,online,3,6.05
82436,2025-10-02,oct,transport,east,in_store,2,73.77
82437,2025-10-14,oct,utilities,north,in_store,5,61.84
82438,2025-10-15,oct,groceries,north,online,2,162.22
82439,2025-10-21,oct,transport,east,online,2,4.80
82440,2025-10-16,oct,utilities,north,online,3,303.32
82441,2025-10-10,oct,coffee,east,in_store,3,5.30
82442,2025-10-16,oct,utilities,west,online,1,348.38
82443,2025-10-01,oct,coffee,east,in_store,1,13.43
82444,2025-10-06,oct,groceries,north,online,5,119.41
82445,2025-10-03,oct,groceries,west,online,4,68.47
82446,2025-10-30,oct,groceries,east,in_store,3,156.34
82447,2025-10-27,oct,dining,north,online,4,29.23
82448,2025-10-08,oct,groceries,south,online,3,152.06
82449,2025-10-11,oct,transport,east,in_store,2,37.57
82450,2025-10-21,oct,coffee,south,online,4,3.98
82451,2025-10-31,oct,dining,south,in_store,4,67.67
82452,2025-10-25,oct,dining,east,in_store,5,121.14
82453,2025-10-28,oct,transport,west,in_store,5,2.92
82454,2025-10-30,oct,transport,north,online,1,25.48
82455,2025-10-13,oct,electronics,east,in_store,3,1399.47
82456,2025-10-03,oct,coffee,west,in_store,5,4.95
82457,2025-10-25,oct,coffee,west,online,1,3.67
82458,2025-10-14,oct,transport,south,in_store,1,7.18
82459,2025-10-02,oct,transport,south,online,1,11.72
82460,2025-10-23,oct,transport,north,online,1,71.94
82461,2025-10-03,oct,electronics,east,online,4,475.72
82462,2025-10-23,oct,dining,east,online,1,126.16
82463,2025-10-16,oct,groceries,north,in_store,4,98.74
82464,2025-10-20,oct,groceries,west,online,5,40.40
82465,2025-10-13,oct,dining,south,in_store,5,109.66
82466,2025-10-29,oct,coffee,west,online,3,13.64
82467,2025-10-13,oct,transport,south,in_store,4,92.99
82468,2025-10-19,oct,groceries,south,online,2,104.74
82469,2025-10-11,oct,dining,north,in_store,3,146.78
82470,2025-10-06,oct,utilities,north,online,2,352.36
82471,2025-10-03,oct,coffee,south,online,5,9.64
82472,2025-10-10,oct,transport,west,online,5,25.91
82473,2025-10-22,oct,coffee,south,in_store,5,9.18
82474,2025-10-28,oct,dining,west,in_store,5,107.79
82475,2025-10-23,oct,transport,west,in_store,1,91.06
82476,2025-10-25,oct,groceries,south,in_store,5,215.36
82477,2025-10-10,oct,groceries,north,in_store,5,135.16
82478,2025-10-20,oct,dining,east,in_store,1,16.05
82479,2025-10-29,oct,groceries,east,online,4,45.49
82480,2025-10-30,oct,groceries,south,in_store,2,76.77
82481,2025-10-22,oct,transport,north,online,3,22.09
82482,2025-10-18,oct,groceries,west,online,1,177.04
82483,2025-10-14,oct,utilities,west,online,1,348.11
82484,2025-10-15,oct,transport,north,online,5,20.75
82485,2025-10-17,oct,groceries,south,in_store,5,53.41
82486,2025-10-11,oct,utilities,north,online,4,310.65
82487,2025-10-26,oct,electronics,north,online,1,2102.53
82488,2025-10-07,oct,utilities,north,online,2,288.55
82489,2025-10-05,oct,utilities,north,in_store,3,227.02
82490,2025-10-05,oct,coffee,west,in_store,4,6.40
82491,2025-10-01,oct,groceries,south,online,2,83.08
82492,2025-10-27,oct,utilities,north,in_store,5,366.87
82493,2025-10-21,oct,electronics,west,in_store,3,1585.84
82494,2025-10-31,oct,groceries,south,in_store,1,193.27
82495,2025-10-30,oct,coffee,north,online,1,5.31
82496,2025-10-14,oct,dining,east,in_store,4,97.10
82497,2025-10-21,oct,coffee,north,online,2,11.99
82498,2025-10-12,oct,utilities,west,in_store,1,93.35
82499,2025-10-30,oct,transport,north,online,4,57.22
82500,2025-10-26,oct,transport,east,online,2,11.43
82501,2025-10-18,oct,coffee,south,in_store,1,4.61
82502,2025-10-09,oct,transport,west,in_store,1,20.94
82503,2025-10-25,oct,electronics,east,in_store,1,1924.35
82504,2025-10-10,oct,transport,south,online,2,32.60
82505,2025-10-08,oct,groceries,east,in_store,3,166.48
82506,2025-10-16,oct,electronics,west,in_store,2,1439.29
82507,2025-10-24,oct,coffee,west,online,1,9.17
82508,2025-10-04,oct,coffee,south,in_store,3,4.59
82509,2025-10-24,oct,transport,north,in_store,2,19.93
82510,2025-10-09,oct,utilities,west,in_store,1,92.78
82511,2025-10-30,oct,groceries,north,online,1,130.77
82512,2025-10-29,oct,electronics,south,online,5,2353.61
82513,2025-10-07,oct,rent,west,online,1,2364.32
82514,2025-10-19,oct,utilities,north,online,3,398.12
82515,2025-10-31,oct,groceries,east,in_store,1,192.96
82516,2025-10-22,oct,transport,north,in_store,3,54.01
82517,2025-10-30,oct,groceries,north,in_store,3,9.93
82518,2025-10-17,oct,transport,north,online,3,84.74
82519,2025-10-25,oct,dining,north,in_store,3,68.66
82520,2025-10-16,oct,dining,west,online,1,118.35
82521,2025-10-18,oct,transport,north,in_store,5,50.51
82522,2025-10-13,oct,transport,west,in_store,1,71.98
82523,2025-10-27,oct,groceries,west,online,4,119.64
82524,2025-10-15,oct,groceries,east,online,1,138.39
82525,2025-10-22,oct,groceries,north,online,2,18.08
82526,2025-10-22,oct,transport,south,in_store,3,28.02
82527,2025-10-29,oct,utilities,west,in_store,5,82.61
82528,2025-10-10,oct,groceries,west,online,4,84.93
82529,2025-10-11,oct,utilities,east,online,4,86.05
82530,2025-10-06,oct,dining,west,online,4,36.85
82531,2025-10-25,oct,transport,south,online,4,51.23
82532,2025-10-19,oct,dining,south,online,4,156.44
82533,2025-10-05,oct,coffee,west,online,1,8.80
82534,2025-10-21,oct,groceries,north,online,1,181.90
82535,2025-10-13,oct,electronics,west,online,4,2138.70
82536,2025-10-26,oct,transport,south,online,3,67.52
82537,2025-10-07,oct,groceries,east,in_store,5,144.79
82538,2025-10-01,oct,coffee,west,online,1,5.09
82539,2025-10-04,oct,coffee,south,online,4,13.46
82540,2025-10-18,oct,electronics,east,in_store,2,1351.23
82541,2025-10-08,oct,electronics,east,online,2,1041.00
82542,2025-10-09,oct,coffee,east,in_store,3,4.33
82543,2025-10-18,oct,electronics,north,in_store,2,2068.29
82544,2025-10-21,oct,coffee,east,online,4,7.34
82545,2025-10-10,oct,coffee,south,online,1,3.62
82546,2025-10-30,oct,utilities,north,online,4,393.92
82547,2025-10-21,oct,dining,west,online,5,59.79
